0,0.27971714842633466
0,0.26666118535196026
0,0.26308969628431095
0,0.18868572168306255
0,0.2427873983891261
0,0.26738137833432013
0,0.26380003538802654
0,0.49809895489144745
0,0.26666118535196026
0,0.2652267748927765
0,0.20710144459954966
0,0.43186032139835656
0,0.6426604706391205
0,0.43428775586800034
0,0.378137986660276
0,0.4324649329322228
0,0.5479678826199599
0,0.4305342134855637
0,0.4487457263628353
0,0.9390135289448156
0,0.41046683839565334
0,0.6847296517014367
0,0.24782538012496305
0,0.23443359135050293
0,0.2314765768404381
0,0.18365084185909364
0,0.21509006669193959
0,0.2350320503563008
0,0.23206324079009252
0,0.47176698935155054
0,0.23443359135050293
0,0.23324366589464612
0,0.18947177648751276
0,0.4532377064633002
0,0.6368584672044018
0,0.4557896768048612
0,0.3538417154089248
0,0.4538741324155338
0,0.5319658079153314
0,0.4771149823773028
0,0.43443921909013056
0,0.9939383613783087
0,0.4099356472324555
0,0.7184133668598576
0,0.24368148057263805
0,0.22986602578444673
0,0.2265589465284975
0,0.16817367042017684
0,0.20800733170584984
0,0.23053406236126964
0,0.22721587539122426
0,0.4681123598835435
0,0.22986602578444673
0,0.2285365531429286
0,0.1776030184221382
0,0.46746972502318523
0,0.6537875296649117
0,0.46995103595833543
0,0.3460105158143576
0,0.46808830357955633
0,0.5251865207458662
0,0.48049922085597097
0,0.42863813962483943
0,0.9860101937075597
0,0.41329495813145317
0,0.7244379357569722
